num_ratings,useful,easy,liked,num_reviews,class
20,93%,7%,85%,5,0
20,93%,7%,85%,5,1
20,93%,7%,85%,5,1
20,3%,19%,5%,1,0
19,20%,60%,32%,2,0
19,20%,60%,32%,2,1
19,98%,25%,37%,5,0
19,98%,25%,37%,5,1
19,98%,25%,37%,5,0
19,98%,25%,37%,5,
19,98%,25%,37%,5,1
19,55%,70%,32%,8,0
19,55%,70%,32%,8,0
19,55%,70%,32%,8,0
19,55%,70%,32%,8,0
19,55%,70%,32%,8,0
19,55%,70%,32%,8,1
19,55%,70%,32%,8,0
19,55%,70%,32%,8,0
19,50%,20%,53%,4,1
19,50%,20%,53%,4,1
19,50%,20%,53%,4,0
19,50%,20%,53%,4,1
19,92%,28%,79%,5,1
19,92%,28%,79%,5,1
19,92%,28%,79%,5,1
19,92%,28%,79%,5,1
19,92%,28%,79%,5,1
19,35%,90%,79%,7,1
19,35%,90%,79%,7,0
19,35%,90%,79%,7,1
19,35%,90%,79%,7,0
19,35%,90%,79%,7,1
19,35%,90%,79%,7,0
19,35%,90%,79%,7,1
19,80%,50%,53%,1,1
19,100%,23%,95%,3,1
19,100%,23%,95%,3,1
19,100%,23%,95%,3,1
19,28%,43%,68%,6,1
19,28%,43%,68%,6,1
19,28%,43%,68%,6,1
19,28%,43%,68%,6,1
19,28%,43%,68%,6,0
19,28%,43%,68%,6,1
19,37%,62%,16%,4,0
19,37%,62%,16%,4,0
19,37%,62%,16%,4,1
19,37%,62%,16%,4,1
19,78%,50%,74%,4,1
19,78%,50%,74%,4,1
19,78%,50%,74%,4,0
19,78%,50%,74%,4,1
19,23%,83%,58%,3,0
19,23%,83%,58%,3,1
19,23%,83%,58%,3,0
19,29%,35%,47%,4,1
19,29%,35%,47%,4,1
19,29%,35%,47%,4,1
19,29%,35%,47%,4,1
19,69%,69%,37%,3,1
19,69%,69%,37%,3,0
19,69%,69%,37%,3,0
19,94%,64%,89%,9,1
19,94%,64%,89%,9,1
19,94%,64%,89%,9,1
19,94%,64%,89%,9,1
19,94%,64%,89%,9,0
19,94%,64%,89%,9,1
19,94%,64%,89%,9,1
19,94%,64%,89%,9,1
19,94%,64%,89%,9,1
19,73%,73%,74%,5,1
19,73%,73%,74%,5,0
19,73%,73%,74%,5,1
19,73%,73%,74%,5,0
19,73%,73%,74%,5,1
19,77%,23%,42%,6,0
19,77%,23%,42%,6,1
19,77%,23%,42%,6,0
19,77%,23%,42%,6,1
19,77%,23%,42%,6,0
19,77%,23%,42%,6,1
19,98%,34%,63%,3,1
19,98%,34%,63%,3,0
19,98%,34%,63%,3,0
19,98%,55%,74%,2,1
19,98%,55%,74%,2,0
19,92%,100%,100%,6,1
19,92%,100%,100%,6,1
19,92%,100%,100%,6,1
19,92%,100%,100%,6,1
19,92%,100%,100%,6,1
19,92%,100%,100%,6,1
19,78%,92%,79%,6,1
19,78%,92%,79%,6,1
19,78%,92%,79%,6,0
19,78%,92%,79%,6,1
19,78%,92%,79%,6,1
19,78%,92%,79%,6,1
19,95%,84%,79%,7,1
19,95%,84%,79%,7,1
19,95%,84%,79%,7,1
19,95%,84%,79%,7,1
19,95%,84%,79%,7,0
19,95%,84%,79%,7,1
19,95%,84%,79%,7,1
19,17%,85%,47%,1,1
19,93%,97%,100%,6,1
19,93%,97%,100%,6,1
19,93%,97%,100%,6,1
19,93%,97%,100%,6,1
19,93%,97%,100%,6,1
19,93%,97%,100%,6,1
19,93%,20%,68%,4,1
19,93%,20%,68%,4,1
19,93%,20%,68%,4,1
19,93%,20%,68%,4,0
19,59%,75%,63%,4,1
19,59%,75%,63%,4,0
19,59%,75%,63%,4,1
19,59%,75%,63%,4,1
19,100%,43%,100%,6,1
19,100%,43%,100%,6,1
19,100%,43%,100%,6,1
19,100%,43%,100%,6,1
19,100%,43%,100%,6,1
19,100%,43%,100%,6,1
18,70%,30%,44%,1,1
18,89%,91%,78%,2,1
18,89%,91%,78%,2,1
18,63%,16%,50%,5,1
18,63%,16%,50%,5,1
18,63%,16%,50%,5,0
18,63%,16%,50%,5,1
18,63%,16%,50%,5,0
18,92%,73%,94%,5,1
18,92%,73%,94%,5,1
18,92%,73%,94%,5,1
18,92%,73%,94%,5,1
18,92%,73%,94%,5,1
18,92%,73%,56%,3,0
18,92%,73%,56%,3,0
18,92%,73%,56%,3,1
18,98%,56%,83%,1,1
18,66%,75%,67%,4,1
18,66%,75%,67%,4,1
18,66%,75%,67%,4,1
18,66%,75%,67%,4,1
18,94%,70%,89%,3,1
18,94%,70%,89%,3,1
18,94%,70%,89%,3,1
18,65%,82%,61%,3,1
18,65%,82%,61%,3,1
18,65%,82%,61%,3,0
18,40%,98%,67%,3,1
18,40%,98%,67%,3,0
18,40%,98%,67%,3,0
18,100%,6%,94%,4,0
18,100%,6%,94%,4,1
18,100%,6%,94%,4,1
18,100%,6%,94%,4,1
18,79%,50%,89%,1,1
18,78%,17%,61%,3,1
18,78%,17%,61%,3,0
18,78%,17%,61%,3,0
18,84%,54%,56%,2,1
18,84%,54%,56%,2,1
18,50%,67%,44%,4,0
18,50%,67%,44%,4,0
18,50%,67%,44%,4,1
18,50%,67%,44%,4,1
18,100%,38%,89%,5,1
18,100%,38%,89%,5,1
18,100%,38%,89%,5,1
18,100%,38%,89%,5,1
18,100%,38%,89%,5,1
18,89%,85%,94%,3,1
18,89%,85%,94%,3,1
18,89%,85%,94%,3,1
18,67%,71%,39%,1,0
18,41%,68%,61%,1,0
18,69%,88%,89%,4,1
18,69%,88%,89%,4,1
18,69%,88%,89%,4,1
18,69%,88%,89%,4,1
18,71%,71%,72%,6,0
18,71%,71%,72%,6,0
18,71%,71%,72%,6,1
18,71%,71%,72%,6,1
18,71%,71%,72%,6,1
18,71%,71%,72%,6,1
18,67%,53%,72%,3,1
18,67%,53%,72%,3,1
18,67%,53%,72%,3,0
18,53%,83%,83%,6,1
18,53%,83%,83%,6,0
18,53%,83%,83%,6,1
18,53%,83%,83%,6,1
18,53%,83%,83%,6,1
18,53%,83%,83%,6,1
18,44%,81%,72%,3,1
18,44%,81%,72%,3,0
18,44%,81%,72%,3,0
17,100%,23%,65%,3,0
17,100%,23%,65%,3,1
17,100%,23%,65%,3,0
17,17%,19%,12%,6,0
17,17%,19%,12%,6,0
17,17%,19%,12%,6,0
17,17%,19%,12%,6,0
17,17%,19%,12%,6,0
17,17%,19%,12%,6,0
17,100%,29%,76%,2,1
17,100%,29%,76%,2,1
17,75%,38%,53%,2,1
17,75%,38%,53%,2,1
17,5%,75%,35%,3,1
17,5%,75%,35%,3,0
17,5%,75%,35%,3,0
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,70%,77%,100%,8,1
17,100%,100%,100%,1,1
17,86%,64%,76%,3,1
17,86%,64%,76%,3,1
17,86%,64%,76%,3,1
17,67%,69%,76%,3,1
17,67%,69%,76%,3,0
17,67%,69%,76%,3,1
17,93%,63%,65%,6,1
17,93%,63%,65%,6,1
17,93%,63%,65%,6,1
17,93%,63%,65%,6,1
17,93%,63%,65%,6,0
17,93%,63%,65%,6,1
17,65%,78%,53%,6,0
17,65%,78%,53%,6,0
17,65%,78%,53%,6,1
17,65%,78%,53%,6,0
17,65%,78%,53%,6,1
17,65%,78%,53%,6,0
17,84%,38%,59%,9,1
17,84%,38%,59%,9,0
17,84%,38%,59%,9,1
17,84%,38%,59%,9,1
17,84%,38%,59%,9,1
17,84%,38%,59%,9,0
17,84%,38%,59%,9,0
17,84%,38%,59%,9,0
17,84%,38%,59%,9,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,1
17,29%,65%,88%,10,0
17,83%,25%,88%,2,1
17,83%,25%,88%,2,1
17,86%,58%,100%,2,1
17,86%,58%,100%,2,1
17,96%,61%,100%,5,1
17,96%,61%,100%,5,1
17,96%,61%,100%,5,1
17,96%,61%,100%,5,1
17,96%,61%,100%,5,1
17,100%,62%,94%,2,1
17,100%,62%,94%,2,1
17,23%,82%,29%,4,1
17,23%,82%,29%,4,1
17,23%,82%,29%,4,0
17,23%,82%,29%,4,0
17,93%,27%,76%,1,0
17,72%,81%,59%,5,1
17,72%,81%,59%,5,0
17,72%,81%,59%,5,1
17,72%,81%,59%,5,1
17,72%,81%,59%,5,1
17,91%,91%,71%,1,1
17,77%,33%,53%,2,1
17,77%,33%,53%,2,1
17,73%,44%,71%,2,1
17,73%,44%,71%,2,1
17,67%,50%,41%,2,0
17,67%,50%,41%,2,0
17,85%,0%,35%,4,0
17,85%,0%,35%,4,0
17,85%,0%,35%,4,1
17,85%,0%,35%,4,0
17,96%,35%,53%,2,0
17,96%,35%,53%,2,1
17,48%,83%,65%,5,1
17,48%,83%,65%,5,1
17,48%,83%,65%,5,0
17,48%,83%,65%,5,0
17,48%,83%,65%,5,1
17,69%,69%,71%,6,0
17,69%,69%,71%,6,1
17,69%,69%,71%,6,1
17,69%,69%,71%,6,1
17,69%,69%,71%,6,1
17,69%,69%,71%,6,1
17,69%,61%,76%,4,0
17,69%,61%,76%,4,1
17,69%,61%,76%,4,1
17,69%,61%,76%,4,0
17,38%,80%,59%,6,1
17,38%,80%,59%,6,0
17,38%,80%,59%,6,0
17,38%,80%,59%,6,1
17,38%,80%,59%,6,1
17,38%,80%,59%,6,1
17,77%,38%,41%,5,0
17,77%,38%,41%,5,0
17,77%,38%,41%,5,0
17,77%,38%,41%,5,1
17,77%,38%,41%,5,1
17,81%,50%,65%,8,1
17,81%,50%,65%,8,0
17,81%,50%,65%,8,1
17,81%,50%,65%,8,1
17,81%,50%,65%,8,
17,81%,50%,65%,8,1
17,81%,50%,65%,8,0
17,81%,50%,65%,8,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,1
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,1
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,72%,45%,29%,12,0
17,94%,80%,94%,5,1
17,94%,80%,94%,5,1
17,94%,80%,94%,5,1
17,94%,80%,94%,5,1
17,94%,80%,94%,5,1
17,95%,93%,94%,5,0
17,95%,93%,94%,5,1
17,95%,93%,94%,5,1
17,95%,93%,94%,5,1
17,95%,93%,94%,5,1
17,80%,77%,82%,6,1
17,80%,77%,82%,6,0
17,80%,77%,82%,6,0
17,80%,77%,82%,6,1
17,80%,77%,82%,6,1
17,80%,77%,82%,6,1
16,81%,47%,75%,3,1
16,81%,47%,75%,3,1
16,81%,47%,75%,3,0
16,78%,89%,94%,4,1
16,78%,89%,94%,4,1
16,78%,89%,94%,4,1
16,78%,89%,94%,4,1
16,79%,77%,88%,5,1
16,79%,77%,88%,5,1
16,79%,77%,88%,5,1
16,79%,77%,88%,5,0
16,79%,77%,88%,5,1
16,81%,65%,81%,2,1
16,81%,65%,81%,2,1
16,96%,44%,69%,1,0
16,96%,79%,88%,2,1
16,96%,79%,88%,2,1
16,92%,20%,63%,7,0
16,92%,20%,63%,7,0
16,92%,20%,63%,7,1
16,92%,20%,63%,7,1
16,92%,20%,63%,7,
16,92%,20%,63%,7,1
16,92%,20%,63%,7,1
16,91%,61%,81%,7,0
16,91%,61%,81%,7,1
16,91%,61%,81%,7,1
16,91%,61%,81%,7,1
16,91%,61%,81%,7,1
16,91%,61%,81%,7,1
16,91%,61%,81%,7,1
16,100%,87%,88%,4,1
16,100%,87%,88%,4,1
16,100%,87%,88%,4,1
16,100%,87%,88%,4,0
16,75%,44%,56%,2,1
16,75%,44%,56%,2,1
16,82%,4%,88%,3,1
16,82%,4%,88%,3,1
16,82%,4%,88%,3,1
16,88%,72%,56%,3,0
16,88%,72%,56%,3,1
16,88%,72%,56%,3,0
16,38%,63%,38%,1,1
16,65%,78%,69%,4,1
16,65%,78%,69%,4,1
16,65%,78%,69%,4,1
16,65%,78%,69%,4,0
16,81%,85%,81%,2,1
16,81%,85%,81%,2,1
16,92%,58%,69%,1,1
16,98%,98%,100%,4,1
16,98%,98%,100%,4,1
16,98%,98%,100%,4,1
16,98%,98%,100%,4,1
16,94%,84%,94%,2,1
16,94%,84%,94%,2,1
16,89%,65%,75%,3,1
16,89%,65%,75%,3,1
16,89%,65%,75%,3,1
16,39%,61%,44%,2,1
16,39%,61%,44%,2,1
16,10%,69%,38%,4,1
16,10%,69%,38%,4,0
16,10%,69%,38%,4,0
16,10%,69%,38%,4,0
16,67%,46%,88%,4,1
16,67%,46%,88%,4,
16,67%,46%,88%,4,1
16,67%,46%,88%,4,1
16,95%,23%,75%,2,1
16,95%,23%,75%,2,1
16,85%,38%,81%,4,1
16,85%,38%,81%,4,1
16,85%,38%,81%,4,1
16,85%,38%,81%,4,1
16,86%,79%,81%,3,1
16,86%,79%,81%,3,0
16,86%,79%,81%,3,1
16,69%,63%,38%,4,0
16,69%,63%,38%,4,1
16,69%,63%,38%,4,1
16,69%,63%,38%,4,0
15,100%,18%,73%,1,1
15,53%,100%,80%,2,1
15,53%,100%,80%,2,1
15,70%,45%,67%,3,1
15,70%,45%,67%,3,1
15,70%,45%,67%,3,1
15,77%,59%,87%,4,1
15,77%,59%,87%,4,1
15,77%,59%,87%,4,1
15,77%,59%,87%,4,1
15,54%,44%,33%,6,0
15,54%,44%,33%,6,0
15,54%,44%,33%,6,0
15,54%,44%,33%,6,1
15,54%,44%,33%,6,1
15,54%,44%,33%,6,1
15,67%,80%,60%,3,
15,67%,80%,60%,3,1
15,67%,80%,60%,3,0
15,90%,78%,60%,7,0
15,90%,78%,60%,7,0
15,90%,78%,60%,7,1
15,90%,78%,60%,7,1
15,90%,78%,60%,7,1
15,90%,78%,60%,7,1
15,90%,78%,60%,7,1
15,75%,54%,53%,2,1
15,75%,54%,53%,2,0
15,31%,23%,27%,2,0
15,31%,23%,27%,2,0
15,65%,13%,53%,3,0
15,65%,13%,53%,3,0
15,65%,13%,53%,3,0
15,75%,53%,73%,5,1
15,75%,53%,73%,5,1
15,75%,53%,73%,5,0
15,75%,53%,73%,5,1
15,75%,53%,73%,5,1
15,79%,35%,93%,5,1
15,79%,35%,93%,5,1
15,79%,35%,93%,5,1
15,79%,35%,93%,5,1
15,79%,35%,93%,5,1
15,67%,87%,93%,6,1
15,67%,87%,93%,6,0
15,67%,87%,93%,6,1
15,67%,87%,93%,6,1
15,67%,87%,93%,6,1
15,67%,87%,93%,6,1
15,83%,25%,47%,1,0
15,44%,100%,47%,2,0
15,44%,100%,47%,2,0
15,32%,84%,53%,4,0
15,32%,84%,53%,4,1
15,32%,84%,53%,4,0
15,32%,84%,53%,4,0
15,54%,61%,47%,2,1
15,54%,61%,47%,2,0
15,82%,82%,93%,3,1
15,82%,82%,93%,3,1
15,82%,82%,93%,3,1
15,38%,53%,27%,3,1
15,38%,53%,27%,3,0
15,38%,53%,27%,3,1
15,71%,53%,60%,5,1
15,71%,53%,60%,5,0
15,71%,53%,60%,5,0
15,71%,53%,60%,5,1
15,71%,53%,60%,5,0
15,79%,88%,67%,1,0
15,100%,89%,100%,1,1
15,90%,78%,67%,4,1
15,90%,78%,67%,4,1
15,90%,78%,67%,4,1
15,90%,78%,67%,4,0
15,89%,44%,67%,2,1
15,89%,44%,67%,2,1
15,70%,70%,80%,7,0
15,70%,70%,80%,7,1
15,70%,70%,80%,7,1
15,70%,70%,80%,7,1
15,70%,70%,80%,7,1
15,70%,70%,80%,7,1
15,70%,70%,80%,7,1
15,83%,64%,73%,2,0
15,83%,64%,73%,2,1
15,23%,77%,53%,2,0
15,23%,77%,53%,2,0
15,100%,50%,53%,3,1
15,100%,50%,53%,3,1
15,100%,50%,53%,3,1
15,56%,69%,60%,5,1
15,56%,69%,60%,5,1
15,56%,69%,60%,5,0
15,56%,69%,60%,5,1
15,56%,69%,60%,5,1
14,82%,16%,64%,3,0
14,82%,16%,64%,3,1
14,82%,16%,64%,3,1
14,84%,57%,93%,3,1
14,84%,57%,93%,3,1
14,84%,57%,93%,3,1
14,78%,100%,100%,4,1
14,78%,100%,100%,4,1
14,78%,100%,100%,4,1
14,78%,100%,100%,4,1
14,80%,52%,57%,5,1
14,80%,52%,57%,5,0
14,80%,52%,57%,5,0
14,80%,52%,57%,5,1
14,80%,52%,57%,5,1
14,67%,86%,71%,5,0
14,67%,86%,71%,5,1
14,67%,86%,71%,5,1
14,67%,86%,71%,5,0
14,67%,86%,71%,5,1
14,52%,77%,36%,6,0
14,52%,77%,36%,6,0
14,52%,77%,36%,6,0
14,52%,77%,36%,6,1
14,52%,77%,36%,6,1
14,52%,77%,36%,6,0
14,83%,3%,71%,2,0
14,83%,3%,71%,2,1
14,89%,63%,86%,1,1
14,100%,73%,100%,1,1
14,77%,17%,43%,4,0
14,77%,17%,43%,4,0
14,77%,17%,43%,4,0
14,77%,17%,43%,4,1
14,0%,0%,21%,1,0
14,88%,25%,93%,6,0
14,88%,25%,93%,6,1
14,88%,25%,93%,6,1
14,88%,25%,93%,6,1
14,88%,25%,93%,6,1
14,88%,25%,93%,6,1
14,93%,71%,86%,3,1
14,93%,71%,86%,3,0
14,93%,71%,86%,3,1
14,38%,46%,43%,3,0
14,38%,46%,43%,3,0
14,38%,46%,43%,3,1
14,50%,67%,64%,4,0
14,50%,67%,64%,4,1
14,50%,67%,64%,4,0
14,50%,67%,64%,4,1
14,43%,79%,36%,2,0
14,43%,79%,36%,2,0
14,25%,70%,79%,4,1
14,25%,70%,79%,4,0
14,25%,70%,79%,4,1
14,25%,70%,79%,4,1
14,55%,61%,50%,3,0
14,55%,61%,50%,3,0
14,55%,61%,50%,3,1
14,77%,91%,86%,2,1
14,77%,91%,86%,2,1
14,38%,100%,36%,1,1
14,83%,100%,50%,1,1
14,73%,9%,57%,1,1
14,30%,70%,36%,2,0
14,30%,70%,36%,2,0
14,73%,89%,93%,6,1
14,73%,89%,93%,6,1
14,73%,89%,93%,6,0
14,73%,89%,93%,6,1
14,73%,89%,93%,6,1
14,73%,89%,93%,6,1
14,92%,92%,79%,4,1
14,92%,92%,79%,4,0
14,92%,92%,79%,4,1
14,92%,92%,79%,4,1
14,72%,84%,93%,5,0
14,72%,84%,93%,5,1
14,72%,84%,93%,5,1
14,72%,84%,93%,5,1
14,72%,84%,93%,5,1
14,81%,58%,79%,2,1
14,81%,58%,79%,2,1
14,93%,85%,100%,6,1
14,93%,85%,100%,6,1
14,93%,85%,100%,6,1
14,93%,85%,100%,6,1
14,93%,85%,100%,6,1
14,93%,85%,100%,6,1
14,59%,27%,50%,5,1
14,59%,27%,50%,5,0
14,59%,27%,50%,5,0
14,59%,27%,50%,5,1
14,59%,27%,50%,5,0
14,75%,13%,64%,1,1
14,89%,18%,100%,5,1
14,89%,18%,100%,5,1
14,89%,18%,100%,5,1
14,89%,18%,100%,5,1
14,89%,18%,100%,5,1
14,46%,79%,79%,3,1
14,46%,79%,79%,3,1
14,46%,79%,79%,3,0
14,70%,53%,71%,2,0
14,70%,53%,71%,2,0
14,80%,55%,86%,4,1
14,80%,55%,86%,4,1
14,80%,55%,86%,4,1
14,80%,55%,86%,4,1
14,83%,47%,71%,4,1
14,83%,47%,71%,4,1
14,83%,47%,71%,4,1
14,83%,47%,71%,4,1
13,14%,57%,54%,2,0
13,14%,57%,54%,2,1
13,54%,75%,77%,6,1
13,54%,75%,77%,6,1
13,54%,75%,77%,6,0
13,54%,75%,77%,6,1
13,54%,75%,77%,6,0
13,54%,75%,77%,6,1
13,90%,45%,77%,4,1
13,90%,45%,77%,4,1
13,90%,45%,77%,4,1
13,90%,45%,77%,4,1
13,100%,22%,92%,1,1
13,70%,59%,69%,3,1
13,70%,59%,69%,3,1
13,70%,59%,69%,3,0
13,60%,91%,46%,4,1
13,60%,91%,46%,4,1
13,60%,91%,46%,4,0
13,60%,91%,46%,4,1
13,100%,65%,100%,1,1
13,68%,100%,100%,4,1
13,68%,100%,100%,4,1
13,68%,100%,100%,4,1
13,68%,100%,100%,4,1
13,73%,75%,77%,3,1
13,73%,75%,77%,3,1
13,73%,75%,77%,3,1
13,67%,54%,77%,3,1
13,67%,54%,77%,3,0
13,67%,54%,77%,3,1
13,75%,90%,69%,3,0
13,75%,90%,69%,3,1
13,75%,90%,69%,3,1
13,28%,88%,38%,5,0
13,28%,88%,38%,5,0
13,28%,88%,38%,5,0
13,28%,88%,38%,5,0
13,28%,88%,38%,5,0
13,33%,64%,62%,4,1
13,33%,64%,62%,4,0
13,33%,64%,62%,4,0
13,33%,64%,62%,4,1
13,58%,36%,85%,1,1
13,75%,65%,100%,5,1
13,75%,65%,100%,5,1
13,75%,65%,100%,5,1
13,75%,65%,100%,5,1
13,75%,65%,100%,5,1
13,44%,64%,77%,3,1
13,44%,64%,77%,3,1
13,44%,64%,77%,3,1
13,88%,65%,62%,3,0
13,88%,65%,62%,3,1
13,88%,65%,62%,3,0
13,48%,58%,46%,1,0
13,89%,64%,92%,1,1
13,58%,54%,23%,5,0
13,58%,54%,23%,5,0
13,58%,54%,23%,5,1
13,58%,54%,23%,5,0
13,58%,54%,23%,5,1
13,78%,97%,92%,3,1
13,78%,97%,92%,3,1
13,78%,97%,92%,3,1
13,48%,73%,62%,4,0
13,48%,73%,62%,4,0
13,48%,73%,62%,4,0
13,48%,73%,62%,4,1
13,100%,100%,100%,2,1
13,100%,100%,100%,2,1
13,83%,33%,54%,1,1
13,100%,25%,92%,7,1
13,100%,25%,92%,7,1
13,100%,25%,92%,7,1
13,100%,25%,92%,7,1
13,100%,25%,92%,7,1
13,100%,25%,92%,7,1
13,100%,25%,92%,7,1
13,66%,78%,77%,7,1
13,66%,78%,77%,7,0
13,66%,78%,77%,7,1
13,66%,78%,77%,7,1
13,66%,78%,77%,7,0
13,66%,78%,77%,7,1
13,66%,78%,77%,7,1
13,100%,18%,100%,3,1
13,100%,18%,100%,3,1
13,100%,18%,100%,3,1
13,84%,88%,77%,7,1
13,84%,88%,77%,7,1
13,84%,88%,77%,7,0
13,84%,88%,77%,7,0
13,84%,88%,77%,7,1
13,84%,88%,77%,7,1
13,84%,88%,77%,7,1
13,88%,67%,62%,3,0
13,88%,67%,62%,3,0
13,88%,67%,62%,3,0
13,72%,28%,77%,4,1
13,72%,28%,77%,4,1
13,72%,28%,77%,4,1
13,72%,28%,77%,4,1
13,85%,92%,92%,1,1
13,80%,93%,77%,6,0
13,80%,93%,77%,6,1
13,80%,93%,77%,6,1
13,80%,93%,77%,6,1
13,80%,93%,77%,6,1
13,80%,93%,77%,6,1
13,91%,98%,92%,2,1
13,91%,98%,92%,2,1
13,92%,100%,85%,4,0
13,92%,100%,85%,4,1
13,92%,100%,85%,4,1
13,92%,100%,85%,4,1
13,82%,91%,92%,4,1
13,82%,91%,92%,4,1
13,82%,91%,92%,4,1
13,82%,91%,92%,4,1
13,56%,44%,69%,1,0
13,42%,85%,69%,8,1
13,42%,85%,69%,8,1
13,42%,85%,69%,8,0
13,42%,85%,69%,8,1
13,42%,85%,69%,8,0
13,42%,85%,69%,8,1
13,42%,85%,69%,8,1
13,42%,85%,69%,8,1
13,33%,45%,46%,5,1
13,33%,45%,46%,5,0
13,33%,45%,46%,5,0
13,33%,45%,46%,5,0
13,33%,45%,46%,5,0
13,45%,73%,38%,1,0
12,55%,20%,33%,6,1
12,55%,20%,33%,6,1
12,55%,20%,33%,6,0
12,55%,20%,33%,6,0
12,55%,20%,33%,6,1
12,55%,20%,33%,6,0
12,19%,100%,42%,4,1
12,19%,100%,42%,4,1
12,19%,100%,42%,4,1
12,19%,100%,42%,4,0
12,52%,55%,50%,6,0
12,52%,55%,50%,6,0
12,52%,55%,50%,6,0
12,52%,55%,50%,6,0
12,52%,55%,50%,6,0
12,52%,55%,50%,6,1
12,73%,48%,83%,3,1
12,73%,48%,83%,3,1
12,73%,48%,83%,3,1
12,25%,95%,67%,1,1
12,33%,100%,58%,5,1
12,33%,100%,58%,5,1
12,33%,100%,58%,5,0
12,33%,100%,58%,5,1
12,33%,100%,58%,5,0
12,81%,31%,42%,4,0
12,81%,31%,42%,4,0
12,81%,31%,42%,4,0
12,81%,31%,42%,4,0
12,96%,36%,83%,5,1
12,96%,36%,83%,5,1
12,96%,36%,83%,5,1
12,96%,36%,83%,5,1
12,96%,36%,83%,5,
12,55%,23%,50%,1,0
12,89%,61%,83%,1,1
12,83%,86%,83%,2,1
12,83%,86%,83%,2,1
12,67%,14%,58%,3,1
12,67%,14%,58%,3,1
12,67%,14%,58%,3,1
12,100%,67%,92%,3,1
12,100%,67%,92%,3,1
12,100%,67%,92%,3,1
12,80%,70%,100%,2,1
12,80%,70%,100%,2,1
12,70%,34%,67%,3,1
12,70%,34%,67%,3,0
12,70%,34%,67%,3,0
12,88%,38%,83%,1,1
12,100%,29%,83%,1,0
12,70%,70%,67%,4,1
12,70%,70%,67%,4,0
12,70%,70%,67%,4,1
12,70%,70%,67%,4,1
12,100%,75%,92%,4,1
12,100%,75%,92%,4,1
12,100%,75%,92%,4,1
12,100%,75%,92%,4,1
12,11%,100%,42%,1,0
12,84%,91%,67%,4,0
12,84%,91%,67%,4,1
12,84%,91%,67%,4,1
12,84%,91%,67%,4,1
12,33%,75%,17%,3,0
12,33%,75%,17%,3,1
12,33%,75%,17%,3,0
12,29%,50%,75%,3,1
12,29%,50%,75%,3,0
12,29%,50%,75%,3,0
12,80%,17%,83%,1,1
12,55%,91%,67%,3,1
12,55%,91%,67%,3,1
12,55%,91%,67%,3,1
12,88%,48%,75%,4,1
12,88%,48%,75%,4,1
12,88%,48%,75%,4,0
12,88%,48%,75%,4,1
12,88%,34%,100%,3,1
12,88%,34%,100%,3,1
12,88%,34%,100%,3,1
12,75%,92%,92%,3,1
12,75%,92%,92%,3,1
12,75%,92%,92%,3,1
12,60%,55%,83%,3,0
12,60%,55%,83%,3,0
12,60%,55%,83%,3,1
12,95%,70%,92%,4,0
12,95%,70%,92%,4,1
12,95%,70%,92%,4,1
12,95%,70%,92%,4,1
12,42%,81%,92%,8,1
12,42%,81%,92%,8,1
12,42%,81%,92%,8,1
12,42%,81%,92%,8,1
12,42%,81%,92%,8,1
12,42%,81%,92%,8,0
12,42%,81%,92%,8,1
12,42%,81%,92%,8,1
12,100%,92%,83%,7,1
12,100%,92%,83%,7,1
12,100%,92%,83%,7,1
12,100%,92%,83%,7,1
12,100%,92%,83%,7,1
12,100%,92%,83%,7,0
12,100%,92%,83%,7,1
12,75%,84%,67%,3,1
12,75%,84%,67%,3,1
12,75%,84%,67%,3,1
12,54%,100%,75%,3,1
12,54%,100%,75%,3,0
12,54%,100%,75%,3,1
12,50%,100%,67%,4,1
12,50%,100%,67%,4,1
12,50%,100%,67%,4,1
12,50%,100%,67%,4,1
12,42%,33%,75%,4,0
12,42%,33%,75%,4,0
12,42%,33%,75%,4,1
12,42%,33%,75%,4,1
11,100%,0%,36%,2,1
11,100%,0%,36%,2,0
11,89%,83%,73%,2,0
11,89%,83%,73%,2,1
11,80%,30%,64%,4,1
11,80%,30%,64%,4,1
11,80%,30%,64%,4,1
11,80%,30%,64%,4,1
11,84%,44%,82%,1,1
11,57%,57%,45%,1,1
11,84%,56%,73%,1,0
11,100%,43%,82%,4,1
11,100%,43%,82%,4,1
11,100%,43%,82%,4,1
11,100%,43%,82%,4,1
11,100%,100%,100%,1,1
11,50%,44%,36%,4,0
11,50%,44%,36%,4,1
11,50%,44%,36%,4,1
11,50%,44%,36%,4,1
11,33%,56%,91%,4,1
11,33%,56%,91%,4,1
